45,04,119,F5,115,165,46,1,64
45,04,119,G5,112,165,46,1,64
45,04,123,F1,122,255,46,1,158
45,04,128,A#1,122,248,46,1,156
45,04,128,C#5,118,165,46,1,73
45,04,132,A#4,119,110,46,1,22
45,04,136,A#-1,123,289,46,1,205
45,04,136,A#0,121,468,46,2,164
46,01,066,F3,120,69,46,1,135
46,01,070,F2,116,165,46,2,15
46,01,070,G#4,112,330,46,2,180
46,01,075,C#5,114,385,46,3,20
46,01,075,F5,112,330,46,2,185
46,01,075,G#5,113,165,46,2,20
46,01,194,C#3,116,220,46,2,194
46,02,035,F3,118,165,46,2,200
46,02,088,A#3,113,110,46,2,198
46,02,141,C#4,116,73,46,2,214
46,02,189,A#4,116,110,46,3,79
46,02,189,F5,117,73,46,3,42
46,02,189,A#5,116,110,46,3,79
46,02,194,F4,119,73,46,3,47
46,03,132,C6,114,165,46,4,77
46,03,136,C4,115,165,46,4,81
46,03,136,G#5,115,110,46,4,26
46,03,141,F4,114,165,46,4,86
46,03,141,G#4,113,165,46,4,86
46,03,141,F5,114,234,46,4,155
46,03,145,C5,112,165,46,4,90
47,01,031,C2,123,35,47,1,66
47,01,040,F0,116,73,47,1,113
47,01,040,F1,113,165,47,1,205
47,02,141,C4,115,275,47,3,196
47,02,145,C2,124,110,47,3,35
47,02,150,G3,115,255,47,3,185
47,02,150,E4,112,255,47,3,185
47,02,150,E5,113,255,47,3,185
47,02,150,G5,113,255,47,3,185
47,02,154,G4,112,255,47,3,189
47,02,154,C5,112,255,47,3,189
47,04,013,F0,121,110,47,4,123
47,04,013,F1,116,385,48,1,178
47,04,013,C2,118,110,47,4,123
47,04,018,G2,117,110,47,4,128
47,04,018,C3,122,110,47,4,128
47,04,026,E3,120,165,47,4,191
47,04,185,G#3,114,110,48,1,75
47,04,189,G#4,114,73,48,1,42
47,04,189,G#5,112,165,48,1,134
48,01,044,A#3,114,110,48,1,154
48,01,044,A#4,116,110,48,1,154
48,01,044,A#5,114,73,48,1,117
48,01,136,F2,123,55,48,1,191
48,01,141,G#3,116,165,48,2,86
48,01,141,G#5,115,165,48,2,86
48,01,145,C4,115,165,48,2,90
48,01,145,C5,113,165,48,2,90
48,01,145,F5,119,165,48,2,90
48,01,150,F4,113,241,48,2,171
48,01,150,G#4,113,165,48,2,95
48,03,018,G#3,118,110,48,3,128
48,03,026,F1,114,385,48,4,191
48,03,031,F0,118,110,48,3,141
48,04,123,G#3,115,110,49,1,13
48,04,128,F3,114,110,49,1,18
48,04,132,C4,115,165,49,1,77
48,04,132,C5,114,165,49,1,77
48,04,136,C3,114,73,48,4,209
48,04,136,F4,113,293,49,1,209
48,04,136,G#4,113,165,49,1,81
49,01,207,C2,119,165,49,2,152
49,01,207,G4,115,234,49,3,1
49,01,211,C1,114,165,49,2,156
49,01,211,C4,113,110,49,2,101
49,01,211,C5,113,110,49,2,101
49,01,216,C0,117,330,49,3,106
49,01,216,F4,113,110,49,2,106
49,02,000,G1,119,73,49,2,73
49,02,114,C4,114,110,49,3,4
49,02,114,F4,114,110,49,3,4
49,02,114,C5,115,110,49,3,4
49,02,202,C1,123,165,49,3,147
